id,month,type,placename,state,state_abbrev,state_fips,countyname,countyfips,ideology,group,description
389,11,Anti-Semitic Incident:Vandalism,Middlebury,Connecticut,CT,,New Haven,9,,, and WP (white power).
748,11,Anti-Semitic Incident:Harassment,Indianapolis,Indiana,IN,18,Marion,97,,, from a passing car.
620,11,Anti-Semitic Incident:Harassment,Colrain,Massachusetts,MA,,Franklin,11,,,Jewish elementary school student told by another student that Jewish people are an inferior species.
1406,11,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,6,Los Angeles,37,,,
837,11,Anti-Semitic Incident:Vandalism,Erie,Colorado,CO,8,Weld,123,,, written in the snow on her car.
2622,11,Anti-Semitic Incident:Harassment,West Hollywood,California,CA,6,Los Angeles,37,,, by a patron at a bar on 2016 election night.
406,11,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Street vandalized with swastika.
1816,11,Anti-Semitic Incident:Harassment,Oberlin,Ohio,OH,39,Lorain,93,,,
1329,11,Anti-Semitic Incident:Harassment,Little River,South Carolina,SC,45,Horry,51,,,Woman received Nationalist Socialist movement flyer in her mailbox seeking non-Semitic members and featuring swastikas.
794,11,Anti-Semitic Incident:Vandalism,East Garden City,New York,NY,36,Nassau,59,,,Public restroom vandalized with swastika.
401,11,Anti-Semitic Incident:Harassment,Washington,District Of Columbia,DC,11,District of Columbia,1,,,
2379,11,Anti-Semitic Incident:Vandalism,Queens,New York,NY,,Queens,81,,,
1049,11,Anti-Semitic Incident:Harassment,Cambridge,Massachusetts,MA,25,Middlesex,17,,,Confidential
291,11,Anti-Semitic Incident:Harassment,Boston,Massachusetts,MA,25,Suffolk,25,,,
2387,11,Anti-Semitic Incident:Vandalism,Stoughton,Massachusetts,MA,,Norfolk,21,,,
353,11,Anti-Semitic Incident:Vandalism,Santa Monica,California,CA,6,Los Angeles,37,,,Swastika carved into the passenger side of a vehicle.
2522,11,Anti-Semitic Incident:Harassment,Doylestown,Pennsylvania,PA,42,Bucks,17,,,Woman targeted with anti-Semitic comments because she was wearing Star of David necklace.
752,11,Anti-Semitic Incident:Vandalism,Denver,Colorado,CO,8,Denver,31,,,"Individual's driveway and car vandalized, including a Star of David carved into the car with a key."
257,11,Anti-Semitic Incident:Vandalism,Bloomfield Hills,Michigan,MI,26,Oakland,125,,,Etching of swastika discovered on school property.
2610,11,Anti-Semitic Incident:Harassment,Wayne,New Jersey,NJ,,Passaic,31,,,Girl received image of swastika within crossword puzzle via Snapchat.
1600,11,Anti-Semitic Incident:Harassment,Milwaukee,Wisconsin,WI,55,Milwaukee,79,,,Several synagogues and Jewish organizations received threatening letters.
880,11,Anti-Semitic Incident:Harassment,Concord,Massachusetts,MA,,Middlesex,17,,,Man yelled anti-Semitic epithets and harassed a Bar Mitzvah reception outside a restaurant.
1483,11,Anti-Semitic Incident:Vandalism,Rockaway,New Jersey,NJ,34,Morris,27,,,Swastika drawn in chalk at playground.
2159,11,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,Public transit vandalized with swastika.
2529,11,Anti-Semitic Incident:Vandalism,Doylestown,Pennsylvania,PA,42,Bucks,17,,,Highway bridge vandalized with swastika.
1775,11,Anti-Semitic Incident:Vandalism,Newton,Massachusetts,MA,25,Middlesex,17,,,Two incidents of swastikas carved into benches in high school locker room.
811,11,Anti-Semitic Incident:Vandalism,Billerica,Massachusetts,MA,,Middlesex,17,,,Swastika graffitied on school building.
1850,11,Anti-Semitic Incident:Vandalism,Omaha,Nebraska,NE,31,Douglas,55,,,Rock thrown through front window of house that flew Israeli flag.
519,11,Anti-Semitic Incident:Harassment,Cherry Hill,New Jersey,NJ,,Camden,7,,, on victim's body during class.
2290,11,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,,Confidential
562,11,Anti-Semitic Incident:Vandalism,Clarkstown,New York,NY,,Rockland,87,,, in front of property that was for sale.
2251,11,Anti-Semitic Incident:Vandalism,Schwenksville,Pennsylvania,PA,42,Montgomery,91,,,
1930,11,Anti-Semitic Incident:Vandalism,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,Jewish student's dorm room door vandalized with swastika.
2638,11,Anti-Semitic Incident:Harassment,West Palm Beach,Florida,FL,12,Palm Beach,99,,,Synagogue received hate mail.
848,11,Anti-Semitic Incident:Harassment,Evanston,Illinois,IL,17,Cook,31,,,Confidential
2029,11,Anti-Semitic Incident:Vandalism,Queens,New York,NY,,Queens,81,,,High school desk vandalized with swastikas and anti-Semitic comments.
339,11,Anti-Semitic Incident:Vandalism,San Diego,California,CA,6,San Diego,73,,, and swastika spray-painted at a shuttle stop
951,11,Anti-Semitic Incident:Vandalism,Gainesville,Florida,FL,12,Alachua,1,,,Swastika vandalism discovered in a bathroom at a high school.
1921,11,Anti-Semitic Incident:Harassment,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,Citizens for Trump targeted business with anti-Semitic tweets.
2574,11,Anti-Semitic Incident:Vandalism,Laredo,Texas,TX,48,Webb,479,,,Individual found swastika drawn on sidewalk next to park.
1886,11,Anti-Semitic Incident:Harassment,Palm Desert,California,CA,6,Riverside,65,,, to Jewish middle school girl.
152,11,Anti-Semitic Incident:Harassment,Austin,Texas,TX,48,Travis,453,,,Individual received an anti-Semitic postcard to their home.
1873,11,Anti-Semitic Incident:Harassment,Oxford,Florida,FL,,Sumter,119,,,Synagogue received ISIS letter.
568,11,Anti-Semitic Incident:Harassment,Clearwater,Florida,FL,12,Pinellas,103,,,Jewish organization received bulk hate mail
1571,11,Anti-Semitic Incident:Harassment,Middletown,Connecticut,CT,9,Middlesex,7,,, as they drove past her.
2567,11,Anti-Semitic Incident:Harassment,Washington,District Of Columbia,DC,11,District of Columbia,1,,,Jewish organization received letter filled with anti-Semitic remarks.
2276,11,Anti-Semitic Incident:Vandalism,Selinsgrove,Pennsylvania,PA,42,Snyder,109,,,Swastika graffiti found at various locations at Susquehanna University.
376,11,Anti-Semitic Incident:Harassment,Denver,Colorado,CO,8,Denver,31,,,Individual made disparaging and anti-Semitic comments about Jews.
1091,11,Anti-Semitic Incident:Harassment,Houston,Texas,TX,48,Harris,201,,,Student came to his Spanish class in Nazi uniform and taught class the Nazi salute.
2378,11,Anti-Semitic Incident:Vandalism,Queens,New York,NY,,Queens,81,,,Sidewalk vandalized with large swastika.
1978,11,Anti-Semitic Incident:Vandalism,Port Washington,New York,NY,36,Nassau,59,,,School's restroom vandalized with swastika.
903,11,Anti-Semitic Incident:Harassment,Fort Lauderdale,Florida,FL,12,Broward,11,,,Jewish organization received hate mail.
1286,11,Anti-Semitic Incident:Harassment,Las Vegas,Nevada,NV,32,Clark,3,,,Confidential
778,11,Anti-Semitic Incident:Harassment,Dunwoody,Georgia,GA,13,DeKalb,89,,,Synagogue received anti-Semitic letter.
318,11,Anti-Semitic Incident:Harassment,Boynton Beach,Florida,FL,12,Palm Beach,99,,,Synagogue received bulk hate mail.
1060,11,Anti-Semitic Incident:Vandalism,Hewlett,New York,NY,36,Nassau,59,,,School's faculty restroom vandalized with swastika.
2015,11,Anti-Semitic Incident:Vandalism,Purchase,New York,NY,,Westchester,119,,,Residence hall bulletin board vandalized with swastika.
1623,11,Anti-Semitic Incident:Harassment,Minnetonka,Minnesota,MN,27,Hennepin,53,,, in aftermath of 2016 presidential election.
1058,11,Anti-Semitic Incident:Harassment,Amesbury,Massachusetts,MA,,Essex,9,,,Nurses told anti-Semitic jokes at nursing home facility.
1168,11,Anti-Semitic Incident:Harassment,Johns Creek,Georgia,GA,13,Fulton,121,,,Synagogue received anti-Semitic letter.
151,11,Anti-Semitic Incident:Harassment,Austin,Texas,TX,48,Travis,453,,,High school student victim of anti-Semitic harassment at school.
394,11,Anti-Semitic Incident:Vandalism,Ridgefield,Connecticut,CT,9,Fairfield,1,,,Swastika spray-painted in town park.
1645,11,Anti-Semitic Incident:Harassment,Montgomery,New Jersey,NJ,,Somerset,35,,,Synagogue received anti-Semitic hate literature.
2420,11,Anti-Semitic Incident:Harassment,Tallahassee,Florida,FL,12,Leon,73,,,Confidential
929,11,Anti-Semitic Incident:Vandalism,Franklin,Massachusetts,MA,,Norfolk,21,,,Swastika carved into concrete on public street.
2320,11,Anti-Semitic Incident:Vandalism,Sparta,New Jersey,NJ,,Sussex,37,,,Swastika graffiti discovered in middle school bathroom.
751,11,Anti-Semitic Incident:Vandalism,Denver,Colorado,CO,8,Denver,31,,,
1322,11,Anti-Semitic Incident:Vandalism,Hopewell,New Jersey,NJ,,Mercer,21,,, spray painted on tree stumps in county park
2353,11,Anti-Semitic Incident:Vandalism,Oyster Bay,New York,NY,36,Nassau,59,,,Bike path vandalized with swastika.
526,11,Anti-Semitic Incident:Vandalism,Atlanta,Georgia,GA,13,Fulton,121,,, written in a bathroom stall in airport.
662,11,Anti-Semitic Incident:Harassment,Chicago,Illinois,IL,17,Cook,31,,,
2281,11,Anti-Semitic Incident:Harassment,Sharon,Massachusetts,MA,25,Norfolk,21,,,"Swastikas found on middle school students' papers, school bulletin board, and paper covering a bookshelf."
2293,11,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,,Los Angeles,37,,, and a swastika spray-painted on front of residence.
480,11,Anti-Semitic Incident:Harassment,Center Valley,Pennsylvania,PA,,Lehigh,77,,,High school students performed Nazi salutes and vandalized school property with swastikas.
491,11,Anti-Semitic Incident:Harassment,Atlanta,Georgia,GA,13,Fulton,121,,,
1334,11,Anti-Semitic Incident:Vandalism,Livingston,New Jersey,NJ,,Essex,13,,,School officials found swastika traced in wood chips of school playground.
1953,11,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Street vandalized with swastika.
255,11,Anti-Semitic Incident:Harassment,Bloomfield Hills,Michigan,MI,26,Oakland,125,,,Non-Jewish student verbally threatened and harassed Jewish student.
1047,11,Anti-Semitic Incident:Vandalism,Hartford,Connecticut,CT,9,Hartford,3,,, and two swastikas found in academic building restroom.
1352,11,Anti-Semitic Incident:Vandalism,Howell,New Jersey,NJ,,Monmouth,25,,,Swastika graffiti discovered in community building.
368,11,Anti-Semitic Incident:Vandalism,Aspen,Colorado,CO,8,Pitkin,97,,,Vandalism that included swastika graffiti discovered on a playground.
1556,11,Anti-Semitic Incident:Harassment,Miami,Florida,FL,12,Miami-Dade,86,,,Jewish institution received prophetic ministry hate mail.
1920,11,Anti-Semitic Incident:Harassment,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,Jewish organization received anti-Semitic hate mail.
1567,11,Anti-Semitic Incident:Vandalism,Middlebury,Vermont,VT,50,Addison,1,,,Jewish organization vandalized with images of swastikas.
1555,11,Anti-Semitic Incident:Harassment,Miami,Florida,FL,12,Miami-Dade,86,,,Jewish organization received bulk hate mail.
2628,11,Anti-Semitic Incident:Vandalism,West Long Branch,New Jersey,NJ,34,Monmouth,25,,,Swastika graffiti discovered in campus residential hall.
1597,11,Anti-Semitic Incident:Harassment,Milwaukee,Wisconsin,WI,55,Milwaukee,79,,,A high school student presented a Jewish student with a drawing of Hitler.
273,11,Anti-Semitic Incident:Harassment,Boca Raton,Florida,FL,12,Palm Beach,99,,,Individual received harassing letter among newspaper clippings with anti-Semitic remarks.
2369,11,Anti-Semitic Incident:Vandalism,Staten Island,New York,NY,,Richmond,85,,,School grounds vandalized with two swastikas.
2386,11,Anti-Semitic Incident:Vandalism,Storrs,Connecticut,CT,9,Tolland,13,,,Swastika drawn on restroom door at the University of Connecticut.
1092,11,Anti-Semitic Incident:Harassment,Houston,Texas,TX,48,Harris,201,,,Supervisor did the Sieg Heil salute at his Jewish employee.
1848,11,Anti-Semitic Incident:Harassment,Omaha,Nebraska,NE,31,Douglas,55,,,Swastika etched into desk at middle school.
1776,11,Anti-Semitic Incident:Harassment,Newton,Massachusetts,MA,,Middlesex,17,,, written in high school bathroom.
1183,11,Anti-Semitic Incident:Harassment,Jupiter,Florida,FL,12,Palm Beach,99,,,Synagogue received bulk hate mail.
744,11,Anti-Semitic Incident:Harassment,Denver,Colorado,CO,8,Denver,31,,,Individual targeted on Facebook with anti-Semitic harassment.
871,11,Anti-Semitic Incident:Vandalism,Cambridge,Massachusetts,MA,25,Middlesex,17,,,Swastika carved on inside wall of train.
1923,11,Anti-Semitic Incident:Harassment,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,Local reporter received anti-Semitic post on social media.
2355,11,Anti-Semitic Incident:Harassment,St. Paul,Minnesota,MN,,Ramsey,123,,,Confidential
119,11,Anti-Semitic Incident:Vandalism,Atlanta,Georgia,GA,13,Fulton,121,,,Swastika drawn in school bathroom.
457,11,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,,Confidential
653,11,Anti-Semitic Incident:Harassment,Conifer,Colorado,CO,,Jefferson,59,,,Jewish high school student victim of anti-Semitic harassment at school.
2394,11,Anti-Semitic Incident:Harassment,Sumner,Wisconsin,WI,,Jefferson,55,,,
2692,11,Anti-Semitic Incident:Harassment,Milwaukee,Wisconsin,WI,55,Milwaukee,79,,,Nazi flag was carried outside of City Hall.
2237,11,Anti-Semitic Incident:Harassment,Mineola,New York,NY,36,Nassau,59,,,Anti-semitic comments written on sidewalk.
2358,11,Anti-Semitic Incident:Harassment,Stamford,Connecticut,CT,9,Fairfield,1,,,Confidential
1073,11,Anti-Semitic Incident:Harassment,Hollywood,Florida,FL,12,Broward,11,,,Synagogue received hate mail.
1223,11,Anti-Semitic Incident:Harassment,Durham,North Carolina,NC,37,Durham,63,,,An anti-Semitic flyer distributions.
2160,11,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,Confidential
725,11,Anti-Semitic Incident:Harassment,Delray Beach,Florida,FL,12,Palm Beach,99,,,Jewish organization received bulk hate mail.
762,11,Anti-Semitic Incident:Harassment,Detroit,Michigan,MI,26,Wayne,163,,,Anti-Semitic art featured student exhibition.
591,11,Anti-Semitic Incident:Harassment,Closter,New Jersey,NJ,34,Bergen,3,,,Synagogue received anti-Semitic hate literature.
2368,11,Anti-Semitic Incident:Vandalism,Staten Island,New York,NY,,Richmond,85,,,School's basketball court vandalized with swastika.
2565,11,Anti-Semitic Incident:Harassment,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,
1340,11,Anti-Semitic Incident:Harassment,Long Beach,California,CA,6,Los Angeles,37,,,
1596,11,Anti-Semitic Incident:Harassment,Milwaukee,Wisconsin,WI,55,Milwaukee,79,,,Middle school students expressed support for Hitler during a mock election.
372,11,Anti-Semitic Incident:Harassment,Brooklyn,New York,NY,,Kings,47,,,Man received anti-Semitic hate mail.
96,11,Anti-Semitic Incident:Harassment,Asheville,North Carolina,NC,37,Buncombe,21,,,A high school student was tagged in an Instagram post that included pictures of Hitler and anti-Semitic comments.
181,11,Anti-Semitic Incident:Harassment,Aventura,Florida,FL,12,Miami-Dade,86,,,Synagogue received bulk hate mail.
770,11,Anti-Semitic Incident:Vandalism,Plainfield,Indiana,IN,18,Hendricks,63,,,
1043,11,Anti-Semitic Incident:Vandalism,Needham,Massachusetts,MA,25,Norfolk,21,,,Swastikas graffitied on three signs near commuter rail station.
118,11,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,
2156,11,Anti-Semitic Incident:Harassment,San Diego,California,CA,6,San Diego,73,,,"Anti-Semitic literature sent to director of a local Jewish institution, calling for Jews to repent to go to hell."
1308,11,Anti-Semitic Incident:Harassment,Leesburg,Virginia,VA,51,Loudoun,107,,,Jewish student victim of anti-Semitic harassment.
2566,11,Anti-Semitic Incident:Vandalism,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,Abandoned commercial building vandalized with swastika graffiti.
1683,11,Anti-Semitic Incident:Harassment,Naples,Florida,FL,12,Collier,21,,,Synagogue received hate literature.
1221,11,Anti-Semitic Incident:Harassment,San Diego,California,CA,,San Diego,73,,,Boys performed Nazi salute to Jewish student during a soccer game.
1725,11,Anti-Semitic Incident:Vandalism,New Haven,Connecticut,CT,9,New Haven,9,,,Mezuzah stolen from front door of market.
332,11,Anti-Semitic Incident:Vandalism,Boston,Massachusetts,MA,,Suffolk,25,,,Jewish institution vandalized with anti-Semitic graffiti.
734,11,Anti-Semitic Incident:Harassment,Evanston,Illinois,IL,17,Cook,31,,, at Jewish professor walking off-campus.
777,11,Anti-Semitic Incident:Harassment,Dunwoody,Georgia,GA,13,DeKalb,89,,,Jewish center received anti-Semitic flyer.
423,11,Anti-Semitic Incident:Harassment,Burke,Virginia,VA,51,Fairfax,59,,,"High school football players and their families received a flood of Nazi, pornographic, and anti-Semitic hate messages."
256,11,Anti-Semitic Incident:Harassment,Bloomfield Hills,Michigan,MI,26,Oakland,125,,,Student made anti-Semitic comments to Jewish student.
2521,11,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,, in the comments section of an online news article.
867,11,Anti-Semitic Incident:Vandalism,Falls,Pennsylvania,PA,,Bucks,17,,,Child drew swastika on bus window.
670,11,Anti-Semitic Incident:Harassment,Chicago,Illinois,IL,17,Cook,31,,,
414,11,Anti-Semitic Incident:Harassment,Browns Mills,New Jersey,NJ,34,Burlington,5,,,
1046,11,Anti-Semitic Incident:Harassment,Hartford,Connecticut,CT,9,Hartford,3,,,Confidential
477,11,Anti-Semitic Incident:Harassment,Atlanta,Georgia,GA,13,Fulton,121,,,Man wearing a yarmulke had money thrown at him.
2027,11,Anti-Semitic Incident:Vandalism,Queens,New York,NY,,Queens,81,,,Vacant Army Recruiting Station vandalized with swastika.
1698,11,Anti-Semitic Incident:Harassment,Needham,Massachusetts,MA,25,Norfolk,21,,, by football teammate.
1742,11,Terrorist Plot/Attack,New York,New York,NY,36,Kings,47,Islamist,,"Mohamed Rafiq Naji expressed the desire to conduct a ramming attack in Times Square, NYC, similar to the 2016 ramming attack in Nice, France. He also wanted to travel to join ISIS in Syria and Yemen."
2039,11,Anti-Semitic Incident:Vandalism,Randolph,New Jersey,NJ,,Morris,27,,, discovered written on desk.
878,11,Anti-Semitic Incident:Harassment,Fayetteville,Georgia,GA,13,Fayette,113,,,Synagogue received anti-Semitic letter.
924,11,Anti-Semitic Incident:Harassment,Foxborough,Massachusetts,MA,,Norfolk,21,,, at man who confronted her about her dog.
93,11,Anti-Semitic Incident:Harassment,Asbury Park,New Jersey,NJ,34,Monmouth,25,,,"Private business received multiple harassing phone calls full of anti-immigrant, racist and anti-Semitic messages."
362,11,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,,Los Angeles,37,,, found graffitied on vehicle.
1001,11,Anti-Semitic Incident:Vandalism,Holyoke,Massachusetts,MA,25,Hampden,13,,,Graffiti at local park included racist and anti-Semitic messages.
464,11,Anti-Semitic Incident:Vandalism,Carmel Valley,California,CA,,Monterey,53,,,Mezuzah damaged and anti-Semitic message left on residence door.
139,11,Anti-Semitic Incident:Vandalism,Auburn,New Hampshire,NH,,Rockingham,15,,,School bench vandalized with swastikas and other vulgar drawings.
1488,11,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,Local politician's apartment vandalized with swastika.
1486,11,Anti-Semitic Incident:Vandalism,Rockaway,New Jersey,NJ,,Morris,27,,,Two large swastikas drawn on slide in municipal park
1270,11,Anti-Semitic Incident:Vandalism,Lakewood,New Jersey,NJ,34,Ocean,29,,,Jewish institution defaced with swastika vandalism.
2321,11,Anti-Semitic Incident:Harassment,Spartanburg,South Carolina,SC,45,Spartanburg,83,,,Synagogue received two mailings of anti-Semitic flyer.
1599,11,Anti-Semitic Incident:Harassment,Milwaukee,Wisconsin,WI,55,Milwaukee,79,,,Caller on a local radio show relayed anti-Semitic messages.
1979,11,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Public housing development with Orthodox Jewish presence vandalized with swastikas and references to white supremacy.
1622,11,Anti-Semitic Incident:Harassment,Minnetonka,Minnesota,MN,27,Hennepin,53,,,Anti-Semitic hate mail.
518,11,Anti-Semitic Incident:Harassment,Cherry Hill,New Jersey,NJ,,Camden,7,,,
527,11,Anti-Semitic Incident:Harassment,Chicago,Illinois,IL,17,Cook,31,,, at grocery store.
1163,11,Anti-Semitic Incident:Harassment,Portland,Maine,ME,23,Cumberland,5,,, in an act of road rage.
2370,11,Anti-Semitic Incident:Vandalism,Staten Island,New York,NY,,Richmond,85,,,Business vandalized with swastika.
1186,11,Anti-Semitic Incident:Harassment,Kansas City,Kansas,KS,20,Wyandotte,209,,,Jewish individual harassed with anti-Semitic slurs by co-worker.
1959,11,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Swastika drawing as found on the ground.
1507,11,Anti-Semitic Incident:Harassment,Marietta,Georgia,GA,13,Cobb,67,,,Middle school student made anti-Semitic remarks and gave a Jewish student a piece of paper with a swastika drawing on it.
154,11,Anti-Semitic Incident:Vandalism,Austin,Texas,TX,48,Travis,453,,,A swastika was drawn on a commercial property owned by a Jewish man.
1191,11,Anti-Semitic Incident:Vandalism,Keene,New Hampshire,NH,33,Cheshire,5,,,Swastika burned into ceiling of dormitory bathroom at Keene State College.
2495,11,Anti-Semitic Incident:Harassment,Tulsa,Oklahoma,OK,40,Tulsa,143,,,Jewish individual subjected to anti-Semitic harassment and discrimination at work.
1151,11,Anti-Semitic Incident:Vandalism,Jackson,Indiana,IN,,Jackson,71,,,Church vandalized with anti-Semitic and homophobic graffiti.
1254,11,Anti-Semitic Incident:Harassment,Lakewood,Colorado,CO,8,Jefferson,59,,,Individual harassed at work.
2028,11,Anti-Semitic Incident:Vandalism,Queens,New York,NY,,Queens,81,,,Residence vandalized with anti-Semitic comments and swastikas.
1684,11,Anti-Semitic Incident:Vandalism,Naples,Florida,FL,12,Collier,21,,,Mezuzah vandalized.
16,11,Anti-Semitic Incident:Harassment,Albuquerque,New Mexico,NM,35,Bernalillo,1,,,Jewish organization received anti-Semitic hate mail.
338,11,Anti-Semitic Incident:Vandalism,Harvard,Massachusetts,MA,,Worcester,27,,,Confidential
2443,11,Anti-Semitic Incident:Vandalism,Stewart Manor,New York,NY,36,Nassau,59,,,Hockey puck with swastika taped to the ground.
1601,11,Anti-Semitic Incident:Vandalism,Milwaukee,Wisconsin,WI,55,Milwaukee,79,,,Jewish high school student's locker defaced with swastika graffiti.
835,11,Anti-Semitic Incident:Harassment,Englewood,New Jersey,NJ,34,Bergen,3,,,Synagogue received anti-Semitic hate literature.
800,11,Anti-Semitic Incident:Vandalism,New Orleans,Louisiana,LA,22,Orleans Parish,71,,, graffiti on major thoroughfare.
575,11,Anti-Semitic Incident:Harassment,Cleveland,Ohio,OH,39,Cuyahoga,35,,,Jewish organization received threatening message about impending American holocaust.
1487,11,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,Several Jewish students at the New School had swastikas drawn on their dorm room doors.
631,11,Terrorist Plot/Attack,Columbus,Ohio,OH,39,Franklin,49,Islamist,,"Abdul Razak Ali Artan drove a car into pedestrians at Ohio State University, then exited the vehicle with a knife. The attack resulted in 13 injuries and Artan’s death."
475,11,Anti-Semitic Incident:Harassment,St. Petersburg,Florida,FL,12,Pinellas,103,,,
2542,11,Anti-Semitic Incident:Harassment,Walled Lake,Michigan,MI,26,Oakland,125,,,
403,11,Anti-Semitic Incident:Harassment,Washington,District Of Columbia,DC,11,District of Columbia,1,,,Anti-Semitic demonstration outside White House and nearby hotel included desecration of Israeli flag.
1799,11,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,,Confidential
659,11,Anti-Semitic Incident:Harassment,Coral Gables,Florida,FL,12,Miami-Dade,86,,,Synagogue received hate mail.
2573,11,Anti-Semitic Incident:Vandalism,Laredo,Texas,TX,48,Webb,479,,,Confidential
2400,11,Anti-Semitic Incident:Harassment,Surfside,Florida,FL,12,Miami-Dade,86,,,Synagogue received hate mail in bulk.
17,11,Anti-Semitic Incident:Harassment,Albuquerque,New Mexico,NM,35,Bernalillo,1,,,Individual victim of anti-Semitic harassment.
1609,11,Anti-Semitic Incident:Harassment,Minneapolis,Minnesota,MN,27,Hennepin,53,,,Jewish high school student discovered swastikas drawn on his notebook by other students.
1815,11,Anti-Semitic Incident:Harassment,Oberlin,Ohio,OH,39,Lorain,93,,,Confidential
855,11,Anti-Semitic Incident:Vandalism,Fair Lawn,New Jersey,NJ,34,Bergen,3,,,Jewish resident targeted with swastika vandalism in their apartment building.
2354,11,Anti-Semitic Incident:Harassment,St. Paul,Minnesota,MN,,Ramsey,123,,,Anti-Semitic tweet sent to former Minnesota state representative containing image of recipient next to anti-Semitic caricature.
404,11,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Building stairwell vandalized with large swastika.
18,11,Anti-Semitic Incident:Harassment,Albuquerque,New Mexico,NM,35,Bernalillo,1,,,Anti-Semitic bullying at school.
136,11,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,
2408,11,Anti-Semitic Incident:Vandalism,Swarthmore,Pennsylvania,PA,42,Delaware,45,,,Swastika vandalism on campus.
1922,11,Anti-Semitic Incident:Harassment,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,Confidential
2291,11,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,, and made other anti-Semitic remarks.
476,11,Anti-Semitic Incident:Harassment,St. Petersburg,Florida,FL,12,Pinellas,103,,, at an individual wearing a yarmulke.
2547,11,Anti-Semitic Incident:Harassment,Waltham,Massachusetts,MA,25,Middlesex,17,,,"Driver shouted anti-Semitic insults, threw beer at Brandeis University student."
1275,11,Anti-Semitic Incident:Vandalism,Lancaster,Pennsylvania,PA,42,Lancaster,71,,,Swastika inside a Star of David drawn on whiteboard at Franklin and Marshall College.
492,11,Anti-Semitic Incident:Harassment,Charleston,South Carolina,SC,45,Charleston,19,,,Letters targeting synagogue sent to local businesses.
1931,12,Anti-Semitic Incident:Vandalism,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,Rock thrown through synagogue window during Friday night services.
1610,12,Anti-Semitic Incident:Harassment,Minneapolis,Minnesota,MN,27,Hennepin,53,,,
2288,12,Anti-Semitic Incident:Vandalism,Mineola,New York,NY,36,Nassau,59,,,Swastikas drawn in snow.
732,12,Anti-Semitic Incident:Assault,Denver,Colorado,CO,8,Denver,31,,,Jewish boy physically assaulted by peers at school for being Jewish.
71,12,Anti-Semitic Incident:Vandalism,Anniston,Alabama,AL,1,Calhoun,15,,,Stained glass window at synagogue vandalized and broken.
1894,12,Anti-Semitic Incident:Vandalism,Paradise Valley,Arizona,AZ,4,Maricopa,13,,,Teens at a birthday party decorated their cupcakes with swastika symbols.
53,12,Anti-Semitic Incident:Vandalism,Amherst,Massachusetts,MA,25,Hampshire,15,,,Anti-Semitic jokes and incidents at middle school.
1020,12,Anti-Semitic Incident:Harassment,Hallandale,Florida,FL,,Broward,11,,,
1171,12,Anti-Semitic Incident:Harassment,Johns Creek,Georgia,GA,13,Fulton,121,,,
450,12,Anti-Semitic Incident:Vandalism,Cambridge,Massachusetts,MA,25,Middlesex,17,,,Anti-Semitic graffiti including swastikas drawings and hateful language discovered in high school bathroom.
487,12,Anti-Semitic Incident:Vandalism,Chandler,Arizona,AZ,4,Maricopa,13,,,Menorah destroyed and shaped into a swastika on residential property.
1881,12,Anti-Semitic Incident:Vandalism,Palm Beach,Florida,FL,12,Palm Beach,99,,,Swastika drawn in pencil found inside school bathroom.
1941,12,Anti-Semitic Incident:Vandalism,Phoenix,Arizona,AZ,4,Maricopa,13,,,Swastikas repeatedly drawn in restroom at bus compound.
337,12,Anti-Semitic Incident:Harassment,Brockton,Massachusetts,MA,25,Plymouth,23,,,Confidential
2161,12,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,Water fountain at local park vandalized with swastika.
